id,markerLat,markerLng,Bransje,Åpningstider,Plassering hjertestarter,Unexpected Field Names
703804.0,59.95291631461298,10.764784765089647,null,Man-Fre 08-16,I garderoben ved inngangspartiet vårt,null
703650.0,59.99665959826638,5.4912209510485,null,null,null,null
703649.0,59.82521488243365,8.231670707274327,null,Alltid tilgjengelig,Ved hovedhus inngang,null
703648.0,59.876827388649474,8.590260743924294,null,null,null,null
703639.0,61.827159916407915,9.39452379898278,null,null,null,null
703471.0,59.32616484511315,10.94655275353719,null,null,Kontorbrakke,null
703469.0,59.58583227173836,10.767443729207212,null,null,null,null
703468.0,59.23749258139696,11.13432971311897,null,null,null,null
703466.0,59.35714676275845,10.95312411891512,null,null,null,null
703465.0,63.628913722771244,9.821696877131632,null,Man-Fre 0800 – 1530,"1. etasje, henger på veggen bak resepsjonsdisken",null
703432.0,59.03052117141746,9.702055265978204,null,Man-Fre 09-15,"I skap på vegg i treningsrommet, bygget knutepunktet",null
703354.0,59.90667299624505,10.795482899304043,null,Man-Fre 07-16,I åpningen mellom begge kontordelene,null
703353.0,60.07350371674585,5.670955179375371,null,Alltid tilgjengelig,Festet på veggen på utsiden av låven til garden 12 på Malkenes. Rett over veien for postkasse stativ,null
703338.0,59.9128352819875,10.63614875080417,null,null,null,null
703284.0,61.91497041469031,7.115189432895461,null,Alltid tilgjengelig,Hjartestartaren er plassert i varmeskåp ved kjellarinngangen ute,null
703251.0,59.874222293586946,10.841898320454503,null,Tir-Tor 0830-1530,"1. etasje, rett til venstre etter inngangen, henger på veggen ved inngang til kafeen på høyre side",null
703017.0,61.88891479794384,8.25141713034896,null,null,null,null
702840.0,59.92110847309203,10.833100081299676,null,null,null,null
702837.0,59.767950219747505,9.899846818311136,null,null,"Bak informasjonsskranke, på vegg i gang inn til verksted",null
702835.0,59.625715321861,9.635329246897358,null,null,"På vegg til høyre etter inngang, midt i lokalet",null
702460.0,59.910401218166605,10.726420795221992,null,null,null,null
702333.0,60.84167369917595,10.00907391371705,null,Alltid bemannet,Vaktrom (Inn hovedinngang og rett til venstre),null
702332.0,59.76745794913649,9.912730753045423,null,null,null,null
702195.0,60.903257270964616,9.539516866029759,null,null,null,null
702194.0,60.90876348922737,9.539850651898384,null,null,null,null
702136.0,60.29392452150818,10.612856554556542,null,null,"1. etasje. Henger på krok bak kundemottaket hos verkstedavdelingen, synlig fra hovedinngang",null
702069.0,59.99822732160931,5.485342739620887,null,null,null,null
702068.0,60.416967670474335,5.835202634391405,null,null,null,null
701953.0,59.44100544847179,10.70420414202091,null,Man-Fre 07-16,"1. etasje, inn hovedinngang, fjerde kontor til høyre",null
701856.0,70.66401980773509,23.68231356069364,null,null,I trappegang 2 etasje,null
701855.0,59.20906383162329,10.944148301961146,null,null,null,null
701853.0,60.78345864244947,10.691298949971635,null,null,null,null
701342.0,60.31824134340111,6.6541917622089395,null,Alltid tilgjengelig,Ute under tak ved inngang til underetasje nordvest vendt vegg. Nibio Ullensvang sitt kontorbygg,null
701340.0,60.191557429590084,11.997333168983461,null,"Man og Tor 0900-1515, Tir 0845-1415, Onsdag og Fredag er det stengt",1. etasje i resepsjonen,null
701332.0,59.7167259963798,10.801089406013489,null,null,null,null
701330.0,61.80838081929227,9.683533608913423,null,null,null,null
701328.0,59.19295524779306,10.967515110969545,null,Man-Fre 0730-1530,I gangen opp trappen til hovedinngangen,null
701320.0,60.804214776127154,8.956174850463869,null,null,null,null
700796.0,59.218714567796425,10.921002924442291,null,null,"Inn hovedinngang, til venstre bak kundemottaket, i rom ved trappeløp til 2. etg og verkstedet",null
700382.0,58.74533460311452,5.6394195556640625,null,Man-Fre 16-21,2. stk; Rett inn hovedinngangen fra parkeringsplassen og på vegg i sekretariatet i håndballhallen,null
700313.0,58.23698118706088,8.301007747650148,null,Man-Fre 0730-1530,Kontakt personalet,null
700301.0,62.64015682496029,6.272249221801759,null,null,null,null
700300.0,59.91337485043984,10.741394162178041,null,"Man-Fre 08-17, men ofte senere","Til høyre etter inngang, til venstre inn i garderobe, oppe på høyre hylle",null
699895.0,59.30055157118568,10.294057982782109,null,null,null,null
699894.0,68.43628553254985,17.428660094938696,null,null,null,null
699675.0,59.24779281553967,10.253205299377443,null,null,null,null
699671.0,70.34228299077995,24.33532565832138,null,null,null,null
699545.0,58.47630701108742,7.21915751695633,null,null,null,null
699544.0,59.41022283218517,5.272383391857147,null,null,null,null
699538.0,58.971819111611,5.737238079382225,null,null,null,null
699482.0,62.007128221731,5.333669185638429,null,null,null,null
699438.0,59.72033581748601,5.858991891145707,Fiskeoppdrett,Alltid tilgjengelig,Utvendig i skap på brakke Molnes,null
699432.0,63.58227590889218,9.954930245876314,null,null,null,null
699060.0,59.24856427594719,11.180063913741122,null,null,"Inne pårom 1079, kontakt personalet",null
699059.0,59.34951116507214,11.180016398834633,null,null,Gymsalen,null
698877.0,59.276300520601716,11.058684419187745,null,null,I skap på vegg ved hovedinngang,null
698817.0,60.381609088892034,5.329462140798569,null,null,null,null
698813.0,59.95808139619466,10.8818319439888,null,null,null,null
698759.0,58.95729406995239,5.75534999370575,null,null,null,null
698713.0,63.11499847199359,7.759233711559498,null,null,null,null
698459.0,60.40099756291228,6.2701061367988595,null,Alltid tilgjengelig,"Gamleskulen Fykse, like ved drivhusa",null
698430.0,59.39034731419854,5.3202423032399135,null,null,null,null
698428.0,59.04736178212518,10.06148844969062,null,Man-Fre 07-16,"1. etasje, på lageret",null
698112.0,59.08517664834704,9.720857143632921,null,null,null,null
697887.0,58.82655895281081,6.034680604934693,null,null,null,null
697886.0,59.40520629325624,9.133892655372621,null,null,null,null
697883.0,63.425639879349234,7.850013077259065,null,null,"2. etasje, bak bardisk",null
697878.0,59.58324095475307,9.32855397462845,null,null,I kundemottaket,null
697877.0,58.935177279922286,5.587907731533051,null,null,null,null
697876.0,59.69566522852238,10.25030851364136,null,null,"3. etasje, rett på innsiden av inngangsdør til Betonmast",null
697833.0,60.27010181111771,9.405753314495088,null,null,null,null
697832.0,59.91338964120036,10.73287546634674,null,Man-Fre 0830-1530,"7. etasje, spiserom",null
697830.0,61.23119229896523,7.086471319198609,null,null,"3. etasje, henger på veggen ved heisen",null
697827.0,59.410013995181075,5.2787643671035775,null,null,null,null
697519.0,60.29601329968062,5.256400108337403,Telekommunikasjon,"Man-Fre 08-16, låst kontorlandskap - benytt ringeklokke","3. etasje, til venstre for inngangsdør",null
697430.0,60.394030941634604,5.323782563209535,null,null,null,null
697190.0,62.85287909209407,7.120626568794251,null,null,null,null
697188.0,59.91463338612184,10.737746357917786,null,Man-Fre 08-16,Rom ved siden av kjøkken,null
697187.0,61.531183802266,6.0200317203998575,null,null,null,null
697186.0,62.47231379674469,6.12539827823639,null,Man-Fre 08-16,4. etasje til høyre innenfor dør,null
697021.0,62.507316019915365,6.681237816810609,null,null,null,null
696887.0,58.11287738170323,7.9704657196998605,null,Man-Fre 08-16,Verkstedhall nr 5 inne ved verktøybu/ lager,null
696835.0,63.34209816759455,10.348521918260776,null,null,Rett innenfor inngangsdør,null
696809.0,60.65867576269754,8.696925938129427,null,Man-Fre 07-16,Rett til høyre for inngangsdøren i administrasjonsbygget,null
696805.0,60.61742529662079,6.537228673696519,null,null,null,null
696804.0,59.94162796878356,10.64300000667572,null,null,null,null
696794.0,63.81505798451067,11.00212097167969,null,null,null,null
696792.0,59.78512994072866,10.689214468002321,null,null,null,null
696730.0,63.43087340928191,10.391261279582977,null,null,3. etasje. I den lille gangen rett innenfor døren,null
696146.0,60.04970687011896,5.428125858306886,null,null,null,null
696145.0,59.74436791438104,10.210416018962862,null,null,null,null
695584.0,60.76971893114411,10.250883400699438,null,null,null,null
695583.0,59.771378516004795,5.383964608822432,null,null,null,null
695524.0,60.281499784193834,11.664389222860338,null,null,null,null
695523.0,60.88173322434097,11.536738872528078,null,null,2. etasje ved testlab idrett,null
695479.0,59.17328934971297,9.597555398941042,null,null,null,null
695478.0,59.471656381223625,8.420336544513704,null,null,"Kjellerstue ved kontorpult. Andre dør til høyre etter inngangsdør, eller knus vindu i kjellerstue, så er den plassert rett innenfor vindu i gulvhøyde",null
695271.0,59.116883709931386,11.386945545673372,null,null,null,null
695265.0,67.28729819942387,14.446093440055847,null,"Døgnåpent utenom stengingsperiodene som er 4 uker på sommeren, samt i forbindelse med stenging til jul og påske",På medisinsk utstyrslager,null
695160.0,58.1621390542207,8.008306324481966,null,null,Bak disken i resepsjonen,null
695158.0,62.58563698254097,7.4979302287101754,null,null,null,null
695156.0,60.22098484443487,12.271391898393631,null,null,null,null
695042.0,59.40985566038514,5.4511284828186035,null,Man-Fre 07-15,"1. etasje, midt i Ydras produksjonslokaler/Verksted",null
694912.0,59.819045469184466,10.776504278182985,null,null,null,null
694911.0,70.03570529875626,22.264558374881748,null,null,null,null
694879.0,59.915097897042,10.76110354539861,null,null,null,null
694492.0,59.89163636908179,10.523148178358419,null,null,null,null
694490.0,59.92379838627617,10.723722726743917,null,null,null,null
694101.0,60.18342740024175,10.196862219663558,Skole - Barneskole,"Man-Fre 07-17, Stengt i skolens fri- og feriedager","Hovedinngang administrasjonsbygget, glassgang",null
694003.0,60.15901470103605,10.26502847671509,null,null,null,null
693998.0,59.934412748348315,10.757707357406618,null,null,null,null
693997.0,60.819273181373966,11.179712712764742,null,null,I kantine ved hovedinngang til Låven,null
693783.0,66.33736507456778,14.159279465675356,null,Man-Fre 08-16,Til venstre ved inngangsdør på veggen,null
692835.0,59.742909404672254,10.207689021917604,null,null,"Inn inngangsdøren, opp trappa, henger på veggen",null
692539.0,60.79761646671133,11.07692322681362,Skole - Høyskole,Man-Fre 0800-1800. Stengt i skolens fri- og feriedager,Inngang svømmehall,null
692538.0,60.79675831069212,11.072207987091902,Skole - Høyskole,Man-Fre 0800-1800. Stengt i skolens fri- og feriedager,1. etg Biohus 1,null
692534.0,60.09487053116937,6.524970447346618,null,Man-Fre 0700-1530,Inngangsparti - innsiden av bygg,null
692533.0,62.54682715122731,6.286506314517487,null,Klokken 1630-2120. Alltid tilgjengelig for dem med adgangskort kl 1630 - 2120,"1. etasje, på vegg mellom dør til vaktbu og dør inn til sportshall, til høyre når du går inn ytterdør. Der henger også førstehjelpsutstyr.",null
692528.0,70.6650294513874,23.69103550726302,Strømleverandør,Alltid tilgjengelig,Resepsjonen,null
692299.0,59.79827120747209,10.824398910183254,null,null,"1. etasje, inn hoveddør, i hvitt skap på vegg til venstre",null
692164.0,58.997974906700314,5.619778250949006,Sameie og borettslag,Privat bolig,I garasjeanlegget,null
692162.0,68.77937515248607,16.588529012260118,Transport,Man-Fre 08-16,null,null
692159.0,69.64025190095748,18.930634855718115,Idrettslag og -klubber,Man-Tor 17-22,Oppholdsrom inne i fjellanlegget,null
692158.0,59.22153174635624,10.302294194346988,Frivillige organisasjoner og lag,"Man, ons, fre 1000-1630, tirs - tors 10-14",På vegg i lagerrom ved siden av inngangspartiet,null
692138.0,59.917702005913505,10.793255230755175,Engroshandel,Man-Fre 08-16,I resepsjonen,null
692031.0,59.57599580891238,10.749006270666463,Transport,Man-Fre 07-16,null,null
691839.0,59.15310969791742,10.251294971315106,null,null,"Inn hovedinngang (B), ta til venstre, så første dør til venstre. Henger på venstre side innenfor dør.",null
691825.0,58.26459229956322,8.478569006252782,null,null,null,null
691824.0,59.76281320291733,6.066682002373907,null,null,null,null
691821.0,58.99791039245795,5.786253214464613,null,null,I administrasjonen,null
691724.0,60.40315149320946,10.558967591837437,null,null,null,null
691722.0,69.4729083483877,25.5153316253631,null,null,null,null
691641.0,60.07606984035688,5.395422278151978,null,null,null,null
691640.0,66.36627700202762,12.373422382579317,Plastvarer - Produksjon,Man-Fre 06-22,Ved dame-/ og gjestetoalett,null
691639.0,59.485320567159064,8.63237759654399,null,null,null,null
691638.0,59.56842931347446,7.989304065736171,null,null,null,null
691637.0,59.413014557476,9.067235588731771,null,null,null,null
691493.0,60.358498934201556,10.572149455547335,null,null,null,null
690593.0,59.84222986451013,10.674442052392076,null,null,null,null
690362.0,59.20393117879982,9.657199810544387,null,null,null,null
690222.0,69.01214498743856,23.043398856527727,null,null,Avvir Kauto,null
690166.0,59.85940106315985,10.410112142657814,null,null,null,null
689914.0,58.79986013666445,9.374767988637107,null,null,null,null
689472.0,60.8985083233826,10.957688986466,null,null,null,null
689052.0,61.99363765892138,6.07793599378852,null,null,null,null
688679.0,67.83810819388171,14.774923026100138,null,null,null,null
687939.0,59.44568089308167,8.013756106917974,null,null,null,null
687937.0,63.428989832540694,10.472803115844728,null,null,null,null
687682.0,59.961241841476436,10.636215638121255,null,null,null,null
687595.0,70.02528293665587,22.28468298981633,null,null,null,null
687259.0,59.42594742508362,10.680047750456655,Idrettslag og -klubber,Varierende,2. etasje utenfor kiosk,null
687258.0,58.4597887,8.7688999,Aksjemegling og fondsmegling,Man-Fre 08-16,,null
687252.0,60.20219115469608,10.232716441023515,Taktekking - Takarbeid,Man-Fre 07-15,P,null
687250.0,63.07915670572665,7.782645106299243,Arbeid og inkluderingsbedrift,Man-Fre 0730-1510,Kontorfløy,null
687249.0,62.443912182329626,6.238509178149344,Elektriker,Man-Fre 0730-1530,,null
687247.0,59.92225807007669,10.751011490920066,Hotell,Alltid tilgjengelig,Resepsjonen,null
687246.0,60.3553177,10.5816925,Idrettsanlegg og -haller,Man-Fre 07-22,,null
687175.0,59.24666089999999,10.9003674,,Man-Fre 08-16,"Inn hoveddør, opp trapp, venstre. Henger på stumtjener mellom 2 kontorer",null
687173.0,64.29499048039973,10.295207619683426,Interesseorganisasjoner,Alltid tilgjengelig,"Postgirobygget, venterom ved hurtigbåtkai",null
687170.0,60.3906655481348,5.336931288275082,Skole,Man - Fre 08-15,,null
687169.0,59.906848792963444,10.787898838511866,Kirke og trossamfunn,Varierende,På veggen i sakristiet,null
686975.0,63.29833475152312,9.836109459424733,Elektriker,Man-Fre 07-15,,null
686971.0,60.35348235396929,5.274198174492995,Barnevern,Man-Fre 07-15,,null
686970.0,59.894096082727785,10.842121839523317,Aldershjem og sykehjem,Man-Søn 08-21,På driftleders kontor,null
686965.0,59.62722476383206,9.638681174110388,Ventiler,Man-Fre 08-16,,null
686962.0,59.26295421276947,10.417409062381468,,,,null
686920.0,59.88975555250559,10.520897269461786,Tannlege,"Man-Tor 08-16, Fre 08-12",Innerst til venstre,null
686919.0,59.9625595,10.6928227,Skole - Barne- og ungdomsskole,Man-Fre 0800-1630,,null
686918.0,60.42154663304327,5.212598562502536,Mekanisk verksted,Man-Fre 07-16,,null
686917.0,62.17098280328302,6.037970602528731,Entrepenør,Man-Fre 09-16,,null
686916.0,58.13782398294263,7.881115436684922,Bilforhandler,Man-Fre 07-16,I kundemottak,null
686913.0,59.92783209311215,10.80614939331497,Engroshandel,Man-Fre 08-16,Kontorlokaler i 2. etasje,null
686912.0,63.42001690000001,10.4670901,Elektriker,Man-Fre 0730-1530,,null
686910.0,59.761874668428604,5.453638493900144,Daglivare,"Man-Fre 07-23, Lør 07-21",Ved kasse 1,null
686906.0,63.43287898244808,10.407620608839354,Advokat,Man-Fre 08-16,,null
686823.0,58.17257406886328,8.129315376047495,Kraftutbygging og -vedlikehold,Man-Fre 0730-1530,,null
686822.0,60.556884489606134,11.986038922805168,Utleie av egen eller leid fast eiendom,Man-Fre 07-15,I gang ved hovedinngangen,null
686820.0,63.42288475334486,10.467838883268998,Brannsikring,Man-Fre 08-16,Postrom bak resepsjon,null
686818.0,59.07896200995514,10.262604832673789,Campingplass,09-19 i helger og fellesferie,På veggen i kiosken,null
686792.0,63.10850522325632,7.770840704424701,Kontormaskiner og -utstyr,Man-Fre 08-16,"Inn hoveddør, opp i trappegang",null
686791.0,69.67449909999999,18.928445,Idrettsanlegg og -haller,Man-Fre 08-23,,null
686790.0,63.38761419999999,10.4007877,Vaktmester,Man-Fre 07-16,Kontakt personalet,null
686788.0,59.927005908012234,10.641911029733823,,Man-Fre 09-17,,null
686777.0,59.94703445850926,10.876958370208742,Skilt og dekor,Man-Fre 08-16,Stolpe ved fruktskiltet,null
686776.0,58.02474018402678,7.458319365978241,Elektriker,Man-Fre 07-16,Ved inngangsdør,null
686774.0,60.06707162234285,6.547963142411391,Elektriker,Man-Fre 0700-1530,Kontakt personalet,null
686747.0,59.13729560764986,9.64290350675583,Kunstnerisk virksomhet,Man-Fre 0900-1530,,null
686746.0,61.93752840857674,5.1165175437927255,Brannvern og brannslukkingsutstyr,Man-Fre 10-16,,null
686745.0,64.8658031,11.6049816,Dagligvare,Man-Fre 07-23. Lør 08-21,,null
686740.0,59.49183965967412,5.729335248470307,Idrettslag og -klubber,Alltid tilgjengelig,U,null
686738.0,62.54589175682975,6.2815629243277735,Bakeri,Man-Fre 07-16,,null
686735.0,60.17059637721451,11.146558463688056,Trafikksikkerhet,Man-Fre 08-16,,null
686696.0,59.91064409417657,10.738020479711851,Konsulenter - System- og programvare,Man-Fre 08-16,Ved siden av kjøkkenkrok og et hvelv,null
686694.0,60.70197609868668,8.961099386215212,Dagligvare,Man-Fre 07-23. Lør 08-21. Søn 09-21,,null
686690.0,58.14784302861613,7.988476216678466,Interesseorganisasjoner,Man-Fre 08-16,"5. etasje. Fellesareal mellom GCE NODE og Innoventus sør, ved siden av lang hvit skapseksjon",null
686688.0,60.08744544252195,11.144308090406415,Sportsbutikk,Man-Fre 08-16,"Resepsjon, 2 etg",null
686687.0,62.5744523,11.3968519,Dagligvare,Man-Fre 07-23. Lør 08-23. Søn 10-23,,null
686686.0,59.0612619,10.0810818,Lager - Utleie,Man-Fre 07-16,"Inn døren, til venstre bak isbjørnen",null
686641.0,59.77853656580438,5.510539412498474,Bygg- og anleggsvirksomhet,Man-Fre 07-15,1. etasje ved resepsjon,null
686635.0,63.4157501,10.3972497,Data - programvare og -utvikling,Man-Fre 09-15,,null
686609.0,59.91367281577111,10.734839916376588,Partipolitiske organisasjoner,Man-Fre 08-15,,null
686607.0,60.362585628210134,5.347138971073947,Lege,Man-Fre 08-15,,null
686597.0,59.597254270085514,10.208769679102263,Rivningsarbeide,Man-Fre 08-16,,null
686595.0,58.106824281547546,7.95986831188202,Dagligvare,Man-Fre 07-23. Lør 09-21,Ved inngangsdøren,null
686593.0,69.72554011794068,20.525995552527547,Foreninger og forbund,Man-Fre 0900-1630,Plassert på Djupvik Nordmannvik samvirkelag,null
686327.0,59.42304212113968,5.261415457115285,null,null,null,null
686326.0,59.913129995156524,10.751501798654317,System- og programvare,Man-Fre 08-16,Midt i lokalene ved siden av toalettene,null
686325.0,58.14620188312692,7.992267250965598,Telematikk og telekommunikasjon,Man-Fre,,null
686323.0,63.3340298,10.3664658,Glassarbeid,Man-Fre 0700-1630,Kontakt personalet,null
686320.0,63.299858733627666,9.843267202377321,Offentlig forvaltning,Sommer: Man-Fre 0730-1500. Vinter: Man-Fre 0800-1530,I foajeen til kulturhuset/kinoen,null
686318.0,63.28145709465597,9.842599868970867,Skole,"På dagtid, alle hverdager",Kontakt betjeningen,null
686316.0,60.310731338106145,5.337879449120919,Privatbolig,Privatbolig,Vaskerom,null
686315.0,59.37838094170675,10.465474247948807,Campingplass,Man-Fre 07-23,I resepsjonen,null
686314.0,59.209965,9.6037553,Aldershjem og sykehjem,Man-Tors 08-19. Fre 08-14,,null
686228.0,59.131483200629006,10.152992337925753,Postordre,Man-Fre 08-16,"Inn glassbygning, gå til høyre, opp trappen, starter er da til venstre",null
686215.0,59.27425711026232,10.399491906100595,Skole - Videregående skole,Man-Fre 0800-1530,V,null
686212.0,69.64108689107111,18.98616886152013,Ski- og alpinanlegg,Man-Søn 1000-2330,I stasjonen,null
686207.0,69.63589277240568,18.996006667712212,Restaurant,Man-Søn 1000-2330,"Fjellstua, ved fjellheisens øvre stasjon",null
686206.0,63.838261710902714,11.380790412417811,Kalk,Man-Fre 0700-1530,Kontrollrom,null
686200.0,58.836120885210256,5.733189582824708,Gummi og gummiprodukter - Produksjon,Man-Fre 08-16,Èn rett innenfor hovedinngang. Èn i produksjonshall,null
686197.0,63.51606849140915,10.841709852243188,Idrettslag og -klubber,Alltid tilgjengelig,,null
686128.0,69.68630666104123,30.000130176740644,Idrettsanlegg og -haller,Man-Fre 08-22,,null
686127.0,60.009094935960285,11.15010917186737,Holdingselskaper,Alltid tilgjengelig,,null
686126.0,59.019127186278375,6.034488558752857,Teknisk konsulentvirksomhet,Man-Fre 06-16,,null
686123.0,61.18288728582734,10.619744181608441,Humanitære organisasjoner,Alltid tilgjengelig,,null
686118.0,63.79659000468893,11.501477479951065,Skole - Videregående skole,Man-Fre 07-22,"Ved informasjon, ingang til administrasjon",null
686117.0,60.19053154874704,10.270531296418996,Interesseorganisasjoner,Alltid tilgjengelig,Henger ute på boden på lekeplassen/ Generasjonsparken midt i boligfeltet på Almemoen,null
686114.0,58.14062334791291,7.93914341929849,Offentlig forvaltning,Man-Fre 0800-1530,Resepsjon i 2. etasje,null
686113.0,63.54467162230167,10.199208676831406,Privatbolig,Privatbolig,I yttergang,null
686112.0,59.92233845645605,10.827966749766349,Eiendomsforvaltning og -utvikling,Man-Fre 07-16,,null
686082.0,59.94573309118102,5.626776695235095,Fiskeoppdrett,Alltid tilgjengelig,"På vegg ute, til venstre for hovedinngang",null
686080.0,61.73023143818461,9.081929146932454,Dagligvare,Varierende - Sesongbetont,,null
